nama,ulasan,label,sentiment,score
hetty2 pratiwi,"Mudah ditemukan, pake Google map pasti ketemu tempatnya. Krn kesana sore jd ndak terlalu panas apalagi saat musim kemarau, jd kering ndak ada danaunya. Lumayan bagus tempatnya, apalagi yg suka ndaki. Batu kapurnya lumayan eksotis, apalagi pas matahari mau terbenam, siluet cukup menawan. Hanya sayangnya, jalan kelokasi blm bagus.",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9903035759925842}]",0.9903035759925842
Agus Budi Santoso,"Perbukitan kapur yg sangat eksotis👍tapi sayang tdk di dukung oleh tempat istirahat yg nyaman, tdk ada tenda"" yg nyaman, hny ada beberapa warung"" kakilima, padahal restribusi sudah lumayan lancar, masuk per kepala Rp 5000, parkir Rp 20.000. Semoga makin ditingkatkan kondisi yg sekarang …",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9740314483642578}]",0.9740314483642578
Wiwin Wijayanti,Tempat yng indah..tpi sayangny penuh dengan debu,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.997138261795044}]",0.997138261795044
Yogi Dwi Prasetyo,"Bukit jaddih terletak tidak jauh dari jembatan Suramadu, hanya berjarak sekitar 16 km. Jadi bila anda jauh-jauh dari daerah anda untuk merasakan sensasi jembatan suramadu, alangkah ruginya bila anda tidak sekalian mampir ke bukit Jaddih. …",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9911834001541138}]",0.9911834001541138
Merry Tauho,"Sebenarnya tidak pantas diberi bintang. Tempat wisata seharusnya tertata, tidak ada tumpukan2 sampah. Itu hanya tempat penambangan tanah putih, banyak mobil2 pengeruk tanah dan truk. Parahnya lagi, banyak preman pemungut tiket liar (tiket …",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9979681372642517}]",0.9979681372642517
Roni Wijaya,"Pos 1 bayar seikhlasnya bilangnya buat buka jalan (koq mirip pungli)
Pos 2 bayar 5ribu per orang (ada tiket)
Pemandangan cukup bagus hanya saja tata kelolanya gak jelas. Ada danau seluas …",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9838981032371521}]",0.9838981032371521
Alan Putra Firmansyah,"Tempatnya panas banget kalo siang, kesini mending sore hari",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.5967932343482971}]",0.5967932343482971
Mazaya Yumna,"Unik dan bagus, serba putih gitu karna perbukitan kapur. Udah mulai di mulai berkembang juga pariwisata nya, ada yang lagi dibangun, ada juga yg udah ada fasilitasnya, ada juga yg lagi ditambang kapurnya. Boleh deh buat liburan, mungkin jalan nya aja yg masih belum bagus dan banyak pungli nyaa hehe✌",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.6113390326499939}]",0.6113390326499939
CHOTIBUL UMAM,"Panas sih, tapi pemandanannya epic.",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9995875954627991}]",0.9995875954627991
unromanticromeo,Lokasi lumanyan jauh dan masuk jalan desan yang kecil tp bisa dilalui 2 mobil. Udara sangat panas dan berdebu karena memang daerah perbukitan dan merupakan penambangan batu kapur yang masih aktif. Saran saya jangan datang / pulang terlalu …,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9914405345916748}]",0.9914405345916748
Mamik Sorganingsih,"Buat foto2 oke sih.. tapi sayang, gak ada tempat sampah disana. Di beberapa titik ada sampah2 yang berserakan, mengurangi keindahan. Udaranya panas tapi ada angin yg semilir. Parkirnya 20k. Tiket masuk per orang 5k.",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9158936142921448}]",0.9158936142921448
Hajar Sity,kalau pas hujan banyak air akan lebih bagus,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9982510209083557}]",0.9982510209083557
RNS Novita,"Pemandangan saat sunset sangat bagus, untuk foto foto keren kaya ada salju salju nya gitu, cuma jangan terlalu sore turun nya, karena perjalanan Medan nya masih sangat sepi, jd untuk meminimalisir resiko apapun sebaiknya turun sebelum magrib.",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9894956946372986}]",0.9894956946372986
Lutfi EstilLo,"Tempat buat rekreasi kluarga yg menawarkan pemandangan dri atas bukit, tapi tiap pindah tepat bayar karena beda wilayah .. …",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9950903654098511}]",0.9950903654098511
Richard Yang,"While the view is amazing but the road going there is so narrow and there are too many local people setting up dubious toll booths to collect fees from visitors (entrance to village, parking fee and plus another fee to visit the blue lake). …",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9991305470466614}]",0.9991305470466614
MoEn88Trans Madiun,"Wisata yg jauh dari aman & nyaman. Tiket terhitung mahal karna kondisi lokasi bercampur dg proyek tambang aktif dg truk mondar mandir mengangkut batu & sama sekali tak santun petugas jaganya. Berikut minim pengamanan, sarana, prasarana.
Hati - hati jika anda membawa putra putri kecilnya wisata disitu",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9989411234855652}]",0.9989411234855652
ig : naungansurya,"Bukit Kapur Jaddih, Wisata di Bangkalan Madura yang Bagus Buat Hunting Foto

Travel Destinations4.9K …",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9950990080833435}]",0.9950990080833435
hary setyawan,Ini sebenarnya tempat penambangan gunung kapur yg masih aktif. Sama warga du bentuk sedemikian rupa menjadi sebuah obyek wisata. Tiket masuk sangat mahal untuk sebuah tempat seperti ini. Tiket Motor 10rb Mobil 20rb Bus kecil 80rb. Belum …,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9949266910552979}]",0.9949266910552979
Madichur Rochman,"Wew... Baru masuk jalan kampun Pungli, masuk pos pertama mau nanya tempat parkir ditarik Pungli lagi, masuk portal Pungli lagi. Belom lagi klo pas naek ketempat yg lebih tinggi ketemu pria berkuncir minta duit lagi. …",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9972350001335144}]",0.9972350001335144
Bayu Fomandika,Sementara masih belum terdapat fasilitas untuk obyek wisata seperti toilet.. Tapi buktinya bagus dan keren,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9995014667510986}]",0.9995014667510986
Syah Roni,"Pengen terkenal kok banyak pungli  begal gak jelas banget,kalo pengen di eksplor tempatnya harus ramah dan jangan melakukan kejahatan.. Pasti destinasinya nanti akam rame, kalo rame kan enak bakal banyal penghasilan dan bertambahnya tenaga kerja jadi tukang parkir dsb",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9973655343055725}]",0.9973655343055725
Vera Kuslelyana,Kurangnya papan petunjuk membuat pengunjung kesasar.,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.999605119228363}]",0.999605119228363
yossinda dp,datang pagi atau sore biar tidak panas,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9978277087211609}]",0.9978277087211609
Arif Hermawan,"Panas dan berdebu, bukan tempat wisata",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9977699518203735}]",0.9977699518203735
Micky Saputra,"Banyak tarikan soob alias pungli... Siapin duit yg banyak. di jalan masuk desa ada tarikan. di pos jalan masuk tambang ada tarikan lagi, di pos masuk ke aprkiran ada tarikan lagi....  tempat udah tidak seindah dan sebersih di foto-foto …",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9995748400688171}]",0.9995748400688171
Dinda Ayu Imaningrum,"Untuk foto prewedd mahal, tanpa informasi yg jelas.. dikenakan biaya 200k disaat masih ada aktifitas penambangan... mohon pengelolahan diatur dengan benar agar lebih baik kedepannya",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9981993436813354}]",0.9981993436813354
Agus Supriadi,"Tempat wisata yang wauw, indah dan menakjubkan, bukit kapur yang disulap menjadi tempat wisata yang indah, walaupun masih berproses menuju kesempurnaan. Ada kolam renangnya, ada kios-kios yang menyediakan berbagai kuliner khas Madura, ada …",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9993153810501099}]",0.9993153810501099
Herna Widiya,"Tempat y bagus
Tp sayang bayar trs😌 …",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9022266864776611}]",0.9022266864776611
Marga Bagus,Bukit kapur hasil tangan manusia dari perbukitan kapur alami,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9934792518615723}]",0.9934792518615723
Budi Artodibyo,"Wisata lokal yang murah meriah.
Tempatnya bagus untuk spot foto / selfi. Sebuah bukit kapur yang telah digali sebagian kapurnya, sisa penggalian itulah yang meninggalkan pemandangan yang unik …",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9913870692253113}]",0.9913870692253113
Desy Tri Susanti,"Aksesnya masih kurang, terutama untuk mencapai puncak tebingnya. Belum ada pengaman di sisi sepanjang jalan. Saya sarankan untuk membawa payung dan topi pada siang hari karena amat sangat panas. Jangan lupa juga pake sunblock/sunscreen ya 😊 …",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9976757168769836}]",0.9976757168769836
Anselmus Haryo,Katanya panas padahal ngak juga,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9810256361961365}]",0.9810256361961365
Ario Nugroho,Cantik ni bukit jadi walaupun belum jadi,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997923970222473}]",0.9997923970222473
Eri Yadi Setiawan,"Kerennnn, cuma panas aja kalo sudah siang",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9411805868148804}]",0.9411805868148804
sulastri rianti,Di Bukit jaddih panas jd harus pakai sun block ya gaes...,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9952567219734192}]",0.9952567219734192
Hadi Parliyandi,"Bukit tempat penambangan kapur, ada spot foto yang cuma bagus di foto instagram namun tidak cocok untuk ajak keluarga. Ada Goa Pote dan kolam pemandian dibekas penambangan kapur. Masuk lokasi ini cukup banyak pungli dan tidak sesuai dengan …",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9995611310005188}]",0.9995611310005188
arrumanta ekna,"bagus, ada beberapa spit foto, namun cuaca biasanya terik dan tempat jauh dari parkiran mobil, butuh banyak jalan",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.995901882648468}]",0.995901882648468
A ang,"untuk pengalaman pemandangan yang bagus disarankan datang saat musim panas, atau peralihan ke musim hujan, kira kira bulan juni sampai desember, karena saat itu rumput rumput telah menguning dan pemandangannya pun tidak kalah dengan bukit …",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9955162405967712}]",0.9955162405967712
HAIDAR FADHIL,"Tempat bagus,
Masalahnya ada 3 lapis pungutan karcis.
Yg 1 ada karcis …",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9796335697174072}]",0.9796335697174072
Suliyah Widia,Karena waktu masuk lokasi bayak preman pertama dah masukin kas desa gk pp kedua pintu masuk di tarik uang 40 rb itu juga gk jelas..di parkiran per orang suruh bayar 5 rb..masuk kawah di tarik uang lg perorang 5 rb..aq sangat gk suka tempat itu sangt kecewa!!!!!!!!,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9995492100715637}]",0.9995492100715637
Julie Khriss,KEREN buat foto2,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9995447993278503}]",0.9995447993278503
Reno Dewanta,Sangat potensial tapi masih butuh perawatan dan arena permainan,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9919731616973877}]",0.9919731616973877
annies rizki,"Lumayan / not bad si..

Tapi ditempat yg tidak terllau sangat worth it terlalu banyak pungutan tidak resmi..,,😳 …",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.8371032476425171}]",0.8371032476425171
Arrapradipta,"Tempatnya sudah tidak bagus lagi, jalannya menuju ke lokasi rusak parah karena banyak truk pekerja yg bawa kapur, not recommended deh kalau mau wisata kesana, gak sesuai ekspetasi",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9997182488441467}]",0.9997182488441467
Rani Monikasari,Planning aku prtama kli mnginjak kaki di madura pgn banget ke bukit jaddih dan alhamdulillah terealisasi gaes 👍kabar baiknya tempatnya kuueren banget ya meskipun masih dalam proses pmbangunan yg lebih baik. Kayknya di atas danau tuh kyak …,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998030066490173}]",0.9998030066490173
mardiani puji,"Bukit Jaddih merupakan bungker bekas peninggalan Belanda. Bungker ini dahulu dijadikan sebagai tempat penyimpanan senjata. Kemudian, Bukit Jaddih menjadi lokasi penambangan kapur. Karena keindahannya, tempat ini kini difungsikan juga …",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9987770915031433}]",0.9987770915031433
Achmad Zainul Muttaqin,"Bagus, tempatnya masih aktif dalam penambangan kapur",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.6574831604957581}]",0.6574831604957581
Peka Yuliantoro,"Keren, semoga lebih maju, penataannya, keamanan dan kenyamanan pengunjung",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9959818124771118}]",0.9959818124771118
Mama BeAr Naibaho,sayang panasnya nyegat dan bnyk pungli,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9961991906166077}]",0.9961991906166077
Aswin Deli,lokasi proyek bukit kapur yang menjadi tempat wisata.,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9961368441581726}]",0.9961368441581726
Mas Bur,Bagus akan tetapi terlalu banyak pemalak berkarcis,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9962083101272583}]",0.9962083101272583
Khusanah Putri,"tempatnya bagus sih, cuman sayang aja gitu dateng pas musim kemarau jadi bukitnya gak ada air"" bisa dateng pas musim hujan aja biar ada airnya pas bagus. HTMnya udah jadi satu sama parkirnya dan bayar cuman 1x aja 20rbu satu mobil 4 orang. Aman banget dan orangnya ramah"" plus ada bapak tour guide sekaligus kang foto.",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.960460364818573}]",0.960460364818573
Junus Widya,"Jalan menuju bukit masih sempit, sangat mepet untuk 2 mobil berpapasan.  Jalan masuk masih berbatu blm aspal.  Di dalam banyak yg minta ""uang parkir"" tdk resmi.",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9933431148529053}]",0.9933431148529053
Helen Samantha,"Lumayan lah buat swa foto..tp siapa yg kelola tmpt ini? Kok bnyk pungutan liar? Msk pertama mnt uang, msk kdua mnt uang lg enggak ada karcis nya..nah parkir mbl pun mnt uang lg muka2 preman ga jls klo ga d ks maksa se olah2 mau telan orng tu tampang2 nya.cb kelola dng yg bnr..sedia kn wc",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9991647005081177}]",0.9991647005081177
Andri Advan,Bagus alami...cm syng bnyk pungli,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9991829991340637}]",0.9991829991340637
Yanuar Ferdiansyah,"Terlalu banyak tukang palak.. jalan masuk kampung bayar 10rb (bon), masuk area parkir 10rb (bon), habis foto2, mo pergi, masih dipalak lagi 10rb tanpa kuitansi, trus untuk turun ke goa katanya ada loket masuk 5rb/orang, tp ga jadi, coz sudah ilfil duluan, belum klo ke kolam..",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.998654842376709}]",0.998654842376709
Strawberry Lionel,"Meskipun cuaca sangat panas, tapi melihat view gunung kapur yg indah buat dijadikan spot foto, rasanya terbayarkan. Sayangnya, pas kesana kmrin danaunya mengering. Jadi gabisa naik perahu. Tapi it's oke still happy😁 …",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9988247752189636}]",0.9988247752189636
revy haiqal fiqri,Salah satu tempat yang keren dimadura! Tapi perlu dijaga kebersihannya.,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9930198788642883}]",0.9930198788642883
IMRON ROSYADI,masih dalam proses. semoga kalau sudah selesai makin bagus,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9954364895820618}]",0.9954364895820618
Thomas Khrisna,"Tempat ini lumayan bagus untuk di jadikan sebuah spot Foto - foto atau di gunakan sebagai lokasi pemotretan. namun sayangnya , pengelolaan yang kurang maksimal menjadikan anda harus membayar 2x ketika ingin masuk ke tempat ini, akses yang cukup sulit membuat anda harus lebih hati - hati ketika mengakses tempat ini",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9991051554679871}]",0.9991051554679871
Raka Yassar,"Tarif 20rb/mobil arah menuju goa pote (pungli warga),,  masuk ke danau goa pote parkir 20rb (awalnya minta 30rb malah 😪)  .Kalo ke sana jangan siang panas². Masih tahap renov mempercantik pemandangan bukit kapur goa pote …",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.7707247138023376}]",0.7707247138023376
Ricky Ardianza,"Barusan kesana . Pas baru masuk lewat sawah sawah udah di suruh bayar 5k terus masuk ke bukitnya 5k ntar kalo mau naik bayar lagi 5k .. tp saya ga naik jadi total 10k permotor .. saran saya pake jaket,kacamata,payung,sepatu soalnya tempat tambang psti panas ..
Tapi bagus kok ..",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9920926690101624}]",0.9920926690101624
Aziz pm,Tempat nya sgt bagus.. Khusus nya buat para remaja comunitas.. Slm dari kami putra I.R.M,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998261332511902}]",0.9998261332511902
Udin Ardianto Arifin,"Tempat yang indah
Banyak penjual salak di area jalan menuju objek wisata",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.99660325050354}]",0.99660325050354
DJoko WE,Sebenarnya obyeknya lumayan bagus. Hanya pengelolaanny masih amatir. Tiket masuk tdk jelas.. Waktu sy kesana diminta bayaran di 3 titik yg berbeda.  Saat diminta penjelasan kok bayarnya lebih dari sekali jawabanny tdk memuaskan. Tp kl. …,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9981667995452881}]",0.9981667995452881
Hus Ni,"Bukit Jaddih, bebatuan kapur putih yang tersohor karena keindahannya. Destinasi yang menjadi perbincangan di media sosial ini akhirnya menyedot orang-orang berbondong-bondong mengunjunginya. …",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9982770681381226}]",0.9982770681381226
Wildanun Nabil,"Lokasinya sih bagus, tapi kekurangannya banyak pungli disepanjang jalan menuju lokasi tempat wisata. Sepengalaman saya waktu kesana ada lebih dari 3 orang yg meminta uang sebagai tiket masuk, dengan membawa tiket buatan mereka sendiri. Semoga kedepan lebih ditertibkan lagi.",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9923326969146729}]",0.9923326969146729
Dinan Permana Ramadan,"Bukit jaddih ini dikelola oleh masyarakat setempat sehingga tiketnya sangat banyak, terdapat beberapa objek wisata dan setiapobjek di kelola oleh orang yang berbeda. Untuk tempatnya cukup bagus dan sangat menarik. Akses untuk menuju tempat …",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9995218515396118}]",0.9995218515396118
Almaidah Naila,"Pemandangan nya bagus, meskipun cukup panas",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998055100440979}]",0.9998055100440979
Hasna Maghfira,"haduh parah sih ini, masuk udah 20rb, nanti masuk cuma parkir mau foto diminta 15rb lagi, banyak pungutan liar. sarana prasarana kurang memadai, masih banyak pertambangan jadi agak kurang aman, banyak ulasan juga banyak begal …",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9995710253715515}]",0.9995710253715515
NKDA,"Obyek Batuan kapur agak mirip GWK bali , jangan datang waktu musim hujan, jalan kesana blom bagus. Waktu terbaik untuk mengambil foto adalah saat siang hari. Foto akan cerah maksimal tanpa perlu diedit. Jangan lupa bawa payung. Biar manjah",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.688549816608429}]",0.688549816608429
Arif Ardiansyah,Hati-hati kalo kesini utk yg bawa motor dan tidak datang bergerombol. Karena di area/jalan arah bukit jaddih banyak sekali bandit/begal yg mengincar pengguna motor yg jalan sendirian. Pembegal berkelompok lebih 10 orang bawa clurit semua. …,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9910166263580322}]",0.9910166263580322
Andi Tajudin,Ngeri banyak pungli.....heran aku apakah stigma negatif ttg area pulau ini bisa hilang?.....terlalu banya orang yg aji mumpung dan tak sungkan2 minta duit...ngga malu pungli....kek mau nolong arahin ujung2nya ya minta duit....padahal kalau dikelola profesional cukup bagus...,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9931051135063171}]",0.9931051135063171
